Company,Profit,Transformed MSE,Weight
TPR,0.06181785951382117,0.5485962406025975,0.0026642503983049385
EQIX,0.017891972214363124,0.40872483357298683,0.001984966757059461
GILD,0.011398453996652107,0.3880477889980704,0.0018845489631205553
NLSN,0.026165112088461027,0.4350686546289847,0.002112905176149284
TJX,0.0,0.35175215795924814,0.0017082797102622202
SNA,0.050558391239675995,0.5127431761175603,0.0024901304640709944
FAST,0.03876565689953877,0.47519205430102385,0.0023077639368293736
STX,0.013329310227422089,0.3941961355511751,0.001914408326967148
MPC,0.0195246743925123,0.41392378036627914,0.002010215373509294
BR,-0.00392597541128425,0.3392508349695414,0.0016475672002419551
D,0.04667393508488468,0.5003740611988003,0.002430060020801483
MRK,0.024168747747556656,0.42871171327906044,0.002082032774426419
NOC,0.008498028274321417,0.3788120819535761,0.001839695873815945
BXP,-0.019546255781909033,0.2895118148163104,0.0014060103056686684
UNP,0.005062197898350841,0.36787150776037114,0.0017865631197162936
ABBV,0.005426198339466494,0.36903057948295587,0.0017921921362315514
ALLE,0.0013691914683807635,0.35611201837298917,0.0017294533147898493
CDAY,-0.010123081954661686,0.31951764197049404,0.0015517332090177521
KHC,0.012999444749542208,0.3931457583964233,0.0019093071841852654
IPG,0.06134339727594729,0.5470854298967963,0.002656913166062383
REG,0.002570647164641833,0.3599377646254012,0.0017480330009459308
NWS,0.012182934694741061,0.3905457788117134,0.0018966804176647014
LOW,0.015654875283771706,0.4016013372800092,0.001950371591377971
MDLZ,0.035362042914136874,0.4643540654431483,0.002255129387056116
ZBRA,-0.008724252711453172,0.3239718767388866,0.0015733651413525386
BKNG,0.013103905046917988,0.3934783870505259,0.0019109225908515725
CERN,0.004178231443165965,0.365056729517856,0.0017728931863505025
XEL,0.01266541940977215,0.3920821351635294,0.0019041417119997994
FMC,0.0011071836774735944,0.3552777176765213,0.0017254015444743453
AIZ,0.016922422825338714,0.40563753709328165,0.001969973342473344
MET,0.10668365851211359,0.6914605700267702,0.0033580691276382394
XRAY,0.009366393828437245,0.3815771828846557,0.0018531245499747355
FTV,0.03210014089874642,0.45396732421752445,0.00220468631545019
DLR,0.008362659853244527,0.37838103382484234,0.001837602494270715
ULTA,0.02659185773172081,0.43642752333343626,0.0021195045040686704
ARE,0.02519143926793216,0.4319682280749252,0.0020978479955304466
CPRT,0.0161560701928315,0.4031972717377096,0.001958122225997571
TDG,0.021713524157026435,0.4208936451808893,0.002044064429944787
TFX,0.0029029696713753976,0.36099596559667685,0.0017531721399894483
TSN,0.0,0.35175215795924814,0.0017082797102622202
GNRC,0.0,0.35175215795924814,0.0017082797102622202
SYK,0.005218772706871386,0.3683700825216243,0.0017889844414606688
CB,0.0,0.35175215795924814,0.0017082797102622202
PEP,-3.053486233849544e-05,0.35165492704551327,0.0017078075096135952
PEG,0.005322555839365278,0.3687005549072792,0.0017905893762377332
NOW,0.01949490217190343,0.41382897790142353,0.002009754966590584
COST,0.0,0.35175215795924814,0.0017082797102622202
LLY,0.007393362538349232,0.37529454001448054,0.001822612977837665
IRM,0.016100835767756567,0.40302139101618806,0.0019572680635959964
IQV,0.004911715937307709,0.3673923342042359,0.001784236019668382
PPG,0.0,0.35175215795924814,0.0017082797102622202
TECH,0.0011958891806552188,0.355560178983602,0.0017267733140822975
ESS,0.02332548481023633,0.42602654558432906,0.00206899229297444
DXC,0.02348890863380676,0.4265469293841854,0.002071519530026804
F,0.027140356429975965,0.43817408531306884,0.002127986659259506
ADI,0.0360606018448791,0.46657845808591725,0.0022659321205527475
STZ,-0.009637578952952147,0.32106360932917843,0.0015592411790807934
HAL,0.06800688146277752,0.5683036901581663,0.0027599593668358284
ADBE,0.0,0.35175215795924814,0.0017082797102622202
